quiz_id,enrollment_id,quiz_name,score,taken_at
2369,576,"Quiz 5",18.2,2023-09-01
2370,576,"Quiz 6",24.0,2023-09-05
2371,577,"Quiz 1",68.2,2023-10-10
2372,577,"Quiz 2",89.9,2023-10-26
2373,577,"Quiz 3",62.2,2023-09-29
2374,577,"Quiz 4",84.5,2023-10-27
2375,577,"Quiz 5",86.7,2023-10-31
2376,578,"Quiz 1",100.0,2023-07-31
2377,578,"Quiz 2",88.7,2023-07-27
2378,578,"Quiz 3",82.3,2023-08-27
2379,578,"Quiz 4",69.8,2023-08-26
2380,579,"Quiz 1",80.8,2023-09-05
2381,579,"Quiz 2",100.0,2023-08-30
2382,579,"Quiz 3",96.5,2023-08-29
2383,580,"Quiz 1",39.8,2023-09-07
2384,580,"Quiz 2",36.9,2023-09-10
2385,580,"Quiz 3",44.1,2023-09-03
2386,580,"Quiz 4",48.7,2023-09-03
2387,581,"Quiz 1",80.4,2022-04-20
2388,581,"Quiz 2",74.9,2022-03-21
2389,582,"Quiz 1",52.9,2022-04-29
2390,582,"Quiz 2",38.8,2022-05-23
2391,582,"Quiz 3",29.4,2022-05-01
2392,582,"Quiz 4",23.6,2022-05-21
2393,582,"Quiz 5",49.5,2022-05-16
2394,583,"Quiz 1",88.6,2022-07-20
2395,583,"Quiz 2",75.6,2022-08-24
2396,583,"Quiz 3",90.7,2022-07-01
2397,584,"Quiz 1",79.6,2023-02-08
2398,584,"Quiz 2",60.8,2023-02-18
2399,584,"Quiz 3",86.9,2023-02-01
2400,584,"Quiz 4",95.2,2023-02-26
2401,585,"Quiz 1",100.0,2022-11-02
2402,585,"Quiz 2",69.0,2022-12-11
2403,585,"Quiz 3",75.8,2022-11-05
2404,585,"Quiz 4",100.0,2022-11-20
2405,586,"Quiz 1",49.3,2022-10-20
2406,586,"Quiz 2",90.8,2022-10-15
2407,587,"Quiz 1",56.6,2022-12-31
2408,587,"Quiz 2",57.4,2022-12-21
2409,587,"Quiz 3",68.4,2022-12-17
2410,587,"Quiz 4",52.7,2022-12-17
2411,587,"Quiz 5",58.3,2022-12-08
2412,587,"Quiz 6",40.1,2022-12-20
2413,588,"Quiz 1",57.3,2023-01-10
2414,588,"Quiz 2",73.9,2022-12-10
2415,588,"Quiz 3",86.7,2023-01-04
2416,588,"Quiz 4",86.3,2022-12-18
2417,588,"Quiz 5",82.6,2022-12-24
2418,589,"Quiz 1",98.4,2023-11-09
2419,589,"Quiz 2",85.7,2023-11-15
2420,589,"Quiz 3",86.7,2023-11-28
2421,589,"Quiz 4",54.9,2023-11-08
2422,590,"Quiz 1",73.9,2024-01-07
2423,590,"Quiz 2",83.6,2024-01-04
2424,590,"Quiz 3",100.0,2024-01-05
2425,591,"Quiz 1",71.1,2023-12-01
2426,591,"Quiz 2",65.9,2023-11-14
2427,591,"Quiz 3",66.7,2023-11-14
2428,592,"Quiz 1",31.2,2024-01-07
2429,592,"Quiz 2",56.4,2023-12-13
2430,592,"Quiz 3",42.6,2023-12-10
2431,593,"Quiz 1",83.2,2023-09-09
2432,593,"Quiz 2",78.8,2023-10-14
2433,593,"Quiz 3",79.5,2023-09-16
2434,594,"Quiz 1",75.4,2023-09-09
2435,594,"Quiz 2",95.7,2023-09-19
2436,595,"Quiz 1",76.7,2023-09-09
2437,595,"Quiz 2",73.3,2023-09-19
2438,595,"Quiz 3",63.4,2023-11-01
2439,595,"Quiz 4",91.4,2023-09-04
2440,595,"Quiz 5",73.6,2023-10-07
2441,595,"Quiz 6",73.3,2023-09-19
2442,596,"Quiz 1",81.4,2023-11-06
2443,596,"Quiz 2",88.2,2023-11-28
2444,596,"Quiz 3",90.1,2023-11-18
2445,597,"Quiz 1",5.1,2022-12-02
2446,597,"Quiz 2",21.1,2022-11-14
2447,597,"Quiz 3",32.5,2022-12-26
2448,597,"Quiz 4",37.9,2022-11-06
2449,597,"Quiz 5",40.0,2022-12-27
2450,597,"Quiz 6",0.0,2023-01-11
2451,598,"Quiz 1",26.7,2023-01-08
2452,598,"Quiz 2",32.7,2023-01-04
2453,598,"Quiz 3",25.1,2022-12-25
2454,598,"Quiz 4",41.7,2023-01-13
2455,599,"Quiz 1",81.9,2023-02-21
2456,599,"Quiz 2",89.8,2023-01-16
2457,599,"Quiz 3",71.2,2023-02-24
2458,600,"Quiz 1",58.7,2023-01-04
2459,600,"Quiz 2",86.0,2023-02-05
2460,600,"Quiz 3",93.8,2023-02-10
2461,600,"Quiz 4",83.4,2023-03-14
2462,601,"Quiz 1",87.1,2022-04-11
2463,601,"Quiz 2",89.2,2022-04-16
2464,601,"Quiz 3",79.9,2022-03-23
2465,601,"Quiz 4",99.2,2022-03-16
2466,601,"Quiz 5",85.5,2022-04-11
2467,602,"Quiz 1",73.7,2022-05-02
2468,602,"Quiz 2",74.6,2022-03-27
2469,602,"Quiz 3",69.7,2022-05-18
2470,602,"Quiz 4",82.4,2022-03-27
2471,602,"Quiz 5",64.5,2022-05-20
2472,602,"Quiz 6",84.3,2022-04-27
2473,603,"Quiz 1",36.5,2023-02-19
2474,603,"Quiz 2",15.4,2023-03-05
2475,603,"Quiz 3",23.6,2023-02-18
2476,603,"Quiz 4",27.9,2023-01-18
2477,604,"Quiz 1",53.1,2022-06-06
2478,604,"Quiz 2",70.4,2022-06-03
2479,604,"Quiz 3",49.5,2022-06-07
2480,604,"Quiz 4",65.3,2022-06-02
2481,604,"Quiz 5",82.5,2022-06-27
2482,605,"Quiz 1",53.0,2022-12-23
2483,605,"Quiz 2",25.9,2023-01-26
2484,605,"Quiz 3",45.5,2022-12-29
2485,605,"Quiz 4",61.8,2022-12-11
2486,605,"Quiz 5",52.3,2022-12-17
2487,605,"Quiz 6",43.0,2022-12-27
2488,606,"Quiz 1",86.3,2022-12-21
2489,606,"Quiz 2",73.0,2022-12-26
2490,606,"Quiz 3",85.9,2023-01-16
2491,606,"Quiz 4",100.0,2023-01-19
2492,606,"Quiz 5",96.6,2022-12-22
2493,607,"Quiz 1",93.1,2023-03-09
2494,607,"Quiz 2",84.4,2023-03-14
2495,607,"Quiz 3",96.3,2023-03-13
2496,607,"Quiz 4",100.0,2023-03-25
2497,607,"Quiz 5",90.2,2023-02-14
2498,607,"Quiz 6",77.8,2023-03-04
2499,608,"Quiz 1",45.7,2023-03-11
2500,608,"Quiz 2",40.3,2023-02-01
2501,608,"Quiz 3",24.0,2023-01-17
2502,608,"Quiz 4",22.8,2022-12-30
2503,608,"Quiz 5",31.7,2023-02-26
2504,608,"Quiz 6",33.4,2023-02-05
2505,609,"Quiz 1",78.7,2023-04-11
2506,609,"Quiz 2",74.6,2023-04-07
2507,610,"Quiz 1",63.4,2023-08-31
2508,610,"Quiz 2",59.4,2023-09-26
2509,610,"Quiz 3",54.2,2023-09-08
2510,611,"Quiz 1",45.4,2022-05-07
2511,611,"Quiz 2",13.1,2022-04-18
2512,611,"Quiz 3",33.7,2022-04-19
2513,611,"Quiz 4",14.0,2022-04-29
2514,611,"Quiz 5",16.7,2022-05-13
2515,611,"Quiz 6",26.7,2022-05-14
2516,612,"Quiz 1",34.6,2022-05-06
2517,612,"Quiz 2",17.5,2022-05-25
2518,612,"Quiz 3",21.4,2022-05-19
2519,612,"Quiz 4",30.4,2022-05-09
2520,612,"Quiz 5",20.9,2022-04-29
2521,613,"Quiz 1",38.5,2023-02-11
2522,613,"Quiz 2",86.3,2022-12-15
2523,613,"Quiz 3",81.0,2023-01-31
2524,613,"Quiz 4",78.8,2023-01-29
2525,613,"Quiz 5",75.8,2022-12-12
2526,614,"Quiz 1",86.7,2023-02-18
2527,614,"Quiz 2",91.8,2023-02-23
2528,615,"Quiz 1",91.5,2023-10-20
2529,615,"Quiz 2",66.1,2023-10-13
2530,616,"Quiz 1",79.5,2023-11-11
2531,616,"Quiz 2",74.3,2023-11-23
2532,616,"Quiz 3",100.0,2023-11-20
2533,616,"Quiz 4",65.6,2023-10-26
2534,617,"Quiz 1",73.7,2023-01-07
2535,617,"Quiz 2",64.6,2022-12-25
2536,617,"Quiz 3",65.0,2022-12-31
2537,617,"Quiz 4",68.3,2023-01-20
2538,617,"Quiz 5",48.2,2023-01-05
2539,618,"Quiz 1",49.0,2023-02-12
2540,618,"Quiz 2",52.4,2023-03-16
2541,618,"Quiz 3",41.5,2023-02-15
2542,618,"Quiz 4",7.7,2023-03-13
2543,619,"Quiz 1",71.6,2023-04-17
2544,619,"Quiz 2",79.4,2023-03-09
2545,620,"Quiz 1",24.0,2023-04-18
2546,620,"Quiz 2",46.2,2023-05-25
2547,620,"Quiz 3",48.5,2023-06-06
2548,620,"Quiz 4",50.8,2023-06-04
2549,620,"Quiz 5",65.4,2023-06-14
2550,620,"Quiz 6",59.0,2023-05-20
2551,621,"Quiz 1",43.1,2022-02-23
2552,621,"Quiz 2",41.5,2022-04-05
2553,621,"Quiz 3",33.8,2022-04-24
2554,622,"Quiz 1",85.6,2022-06-11
2555,622,"Quiz 2",85.4,2022-06-01
2556,622,"Quiz 3",80.9,2022-06-05
2557,622,"Quiz 4",86.3,2022-07-02
2558,622,"Quiz 5",85.2,2022-05-11
2559,622,"Quiz 6",93.5,2022-06-09
2560,623,"Quiz 1",82.1,2022-03-26
2561,623,"Quiz 2",100.0,2022-04-04
2562,623,"Quiz 3",78.6,2022-05-24
2563,623,"Quiz 4",100.0,2022-05-14
2564,624,"Quiz 1",42.4,2023-06-28
2565,624,"Quiz 2",34.2,2023-06-23
2566,624,"Quiz 3",59.7,2023-07-18
2567,625,"Quiz 1",91.3,2023-07-10
2568,625,"Quiz 2",77.4,2023-07-02
2569,625,"Quiz 3",93.8,2023-07-11
2570,626,"Quiz 1",16.5,2023-09-17
2571,626,"Quiz 2",43.1,2023-08-25
2572,626,"Quiz 3",46.1,2023-09-09
2573,626,"Quiz 4",16.7,2023-10-12
2574,626,"Quiz 5",45.1,2023-09-04
2575,626,"Quiz 6",34.6,2023-09-13
2576,627,"Quiz 1",25.5,2023-03-08
2577,627,"Quiz 2",37.6,2023-03-30
2578,627,"Quiz 3",24.5,2023-01-26
2579,627,"Quiz 4",37.1,2023-02-04
2580,627,"Quiz 5",61.1,2023-02-12
2581,627,"Quiz 6",36.2,2023-02-14
2582,628,"Quiz 1",47.8,2023-04-08
2583,628,"Quiz 2",59.7,2023-04-05
2584,628,"Quiz 3",50.5,2023-02-16
2585,629,"Quiz 1",63.8,2023-03-04
2586,629,"Quiz 2",80.0,2023-03-03
2587,629,"Quiz 3",100.0,2023-03-06
2588,629,"Quiz 4",83.0,2023-02-17
2589,630,"Quiz 1",97.1,2023-02-19
2590,630,"Quiz 2",80.9,2023-03-16
2591,630,"Quiz 3",74.5,2023-02-13
2592,631,"Quiz 1",95.6,2023-04-22
2593,631,"Quiz 2",72.8,2023-04-13
2594,631,"Quiz 3",79.0,2023-04-26
2595,632,"Quiz 1",87.5,2023-05-10
2596,632,"Quiz 2",98.3,2023-05-09
2597,632,"Quiz 3",75.0,2023-04-19
2598,632,"Quiz 4",53.8,2023-04-26
2599,632,"Quiz 5",99.0,2023-05-17
2600,632,"Quiz 6",89.8,2023-05-03
2601,633,"Quiz 1",87.6,2023-04-02
2602,633,"Quiz 2",94.4,2023-03-11
2603,633,"Quiz 3",83.1,2023-04-25
2604,633,"Quiz 4",57.4,2023-03-01
2605,633,"Quiz 5",100.0,2023-03-27
2606,633,"Quiz 6",81.6,2023-02-25
2607,634,"Quiz 1",63.5,2023-12-18
2608,634,"Quiz 2",76.7,2023-12-16
2609,635,"Quiz 1",94.0,2023-10-24
2610,635,"Quiz 2",76.7,2023-12-15
2611,636,"Quiz 1",81.7,2023-09-23
2612,636,"Quiz 2",67.6,2023-09-14
2613,637,"Quiz 1",15.5,2023-10-12
2614,637,"Quiz 2",5.2,2023-09-10
2615,637,"Quiz 3",18.5,2023-10-21
2616,637,"Quiz 4",12.6,2023-10-05
2617,637,"Quiz 5",0.0,2023-10-16
2618,638,"Quiz 1",92.6,2024-01-04
2619,638,"Quiz 2",74.1,2023-11-17
2620,639,"Quiz 1",100.0,2023-03-16
2621,639,"Quiz 2",64.0,2023-04-13
2622,640,"Quiz 1",34.9,2023-06-06
2623,640,"Quiz 2",31.8,2023-06-10
2624,640,"Quiz 3",32.6,2023-06-20
2625,640,"Quiz 4",29.1,2023-06-20
2626,640,"Quiz 5",53.2,2023-06-19
2627,641,"Quiz 1",70.2,2023-06-06
2628,641,"Quiz 2",89.0,2023-06-14
2629,641,"Quiz 3",82.7,2023-07-14
2630,641,"Quiz 4",81.7,2023-07-04
2631,641,"Quiz 5",84.2,2023-06-05
2632,641,"Quiz 6",100.0,2023-07-08
2633,642,"Quiz 1",28.3,2022-08-07
2634,642,"Quiz 2",49.1,2022-08-11
2635,642,"Quiz 3",10.3,2022-06-15
2636,642,"Quiz 4",29.0,2022-06-10
2637,642,"Quiz 5",23.9,2022-07-08
2638,642,"Quiz 6",12.5,2022-08-10
2639,643,"Quiz 1",73.7,2022-06-03
2640,643,"Quiz 2",83.5,2022-06-01
2641,643,"Quiz 3",69.5,2022-04-25
2642,644,"Quiz 1",40.6,2022-07-17
2643,644,"Quiz 2",34.0,2022-07-23
2644,644,"Quiz 3",31.6,2022-08-03
2645,644,"Quiz 4",22.5,2022-07-30
2646,645,"Quiz 1",84.1,2023-12-23
2647,645,"Quiz 2",86.6,2024-01-06
2648,646,"Quiz 1",85.2,2024-01-16
2649,646,"Quiz 2",89.6,2024-02-01
2650,646,"Quiz 3",93.2,2024-01-21
2651,646,"Quiz 4",100.0,2023-12-23
2652,646,"Quiz 5",84.8,2023-12-04
2653,646,"Quiz 6",60.5,2024-01-30
2654,647,"Quiz 1",32.1,2023-01-13
2655,647,"Quiz 2",16.4,2022-12-05
2656,647,"Quiz 3",40.4,2022-12-07
2657,647,"Quiz 4",21.3,2023-01-09
2658,648,"Quiz 1",69.3,2023-02-04
2659,648,"Quiz 2",76.2,2023-02-09
2660,649,"Quiz 1",25.3,2023-02-03
2661,649,"Quiz 2",27.7,2023-02-18
2662,649,"Quiz 3",14.3,2023-02-13
2663,649,"Quiz 4",4.0,2023-02-17
2664,650,"Quiz 1",13.3,2022-08-02
2665,650,"Quiz 2",26.6,2022-07-12
2666,651,"Quiz 1",60.1,2022-07-25
2667,651,"Quiz 2",58.9,2022-07-15
2668,652,"Quiz 1",72.0,2022-11-27
2669,652,"Quiz 2",97.6,2022-11-26
2670,652,"Quiz 3",84.3,2022-12-14
2671,652,"Quiz 4",57.3,2022-11-06
2672,653,"Quiz 1",90.8,2022-11-05
2673,653,"Quiz 2",91.4,2022-12-03
2674,653,"Quiz 3",69.8,2022-12-13
2675,654,"Quiz 1",95.8,2022-12-15
2676,654,"Quiz 2",81.0,2022-10-25
2677,654,"Quiz 3",100.0,2022-11-04
2678,655,"Quiz 1",93.1,2023-01-03
2679,655,"Quiz 2",94.1,2023-01-01
2680,656,"Quiz 1",100.0,2022-12-18
2681,656,"Quiz 2",88.2,2022-12-09
2682,657,"Quiz 1",40.3,2022-12-26
2683,657,"Quiz 2",26.0,2022-10-28
2684,657,"Quiz 3",39.7,2022-12-23
2685,657,"Quiz 4",18.6,2022-11-09
2686,658,"Quiz 1",86.8,2022-11-18
2687,658,"Quiz 2",90.0,2022-09-22
2688,659,"Quiz 1",100.0,2022-11-25
2689,659,"Quiz 2",100.0,2022-11-11
2690,659,"Quiz 3",82.7,2022-12-10
2691,660,"Quiz 1",76.0,2022-11-26
2692,660,"Quiz 2",94.9,2022-11-05
2693,660,"Quiz 3",93.7,2022-12-06
2694,661,"Quiz 1",5.5,2022-02-28
2695,661,"Quiz 2",50.4,2022-03-22
2696,661,"Quiz 3",34.4,2022-03-31
2697,661,"Quiz 4",60.6,2022-05-16
2698,661,"Quiz 5",36.0,2022-04-09
2699,662,"Quiz 1",98.2,2022-04-22
2700,662,"Quiz 2",92.2,2022-03-22
2701,663,"Quiz 1",85.3,2022-05-09
2702,663,"Quiz 2",100.0,2022-05-17
2703,663,"Quiz 3",82.7,2022-05-04
2704,664,"Quiz 1",66.8,2022-02-11
2705,664,"Quiz 2",78.2,2022-03-14
2706,664,"Quiz 3",76.4,2022-03-05
2707,664,"Quiz 4",93.9,2022-03-26
2708,664,"Quiz 5",69.4,2022-02-24
2709,664,"Quiz 6",78.5,2022-03-06
2710,665,"Quiz 1",100.0,2023-01-20
2711,665,"Quiz 2",84.2,2023-01-15
2712,665,"Quiz 3",100.0,2023-01-28
2713,665,"Quiz 4",87.4,2022-12-03
2714,665,"Quiz 5",79.6,2022-12-10
2715,666,"Quiz 1",22.0,2022-07-13
2716,666,"Quiz 2",46.7,2022-07-22
2717,666,"Quiz 3",41.2,2022-06-02
2718,666,"Quiz 4",57.5,2022-05-16
2719,667,"Quiz 1",93.8,2022-03-08
2720,667,"Quiz 2",84.0,2022-03-04
2721,667,"Quiz 3",99.7,2022-02-28
2722,667,"Quiz 4",92.0,2022-02-27
2723,667,"Quiz 5",91.6,2022-03-10
2724,668,"Quiz 1",85.3,2022-04-28
2725,668,"Quiz 2",99.0,2022-04-14
2726,668,"Quiz 3",94.9,2022-03-23
2727,669,"Quiz 1",54.0,2023-04-20
2728,669,"Quiz 2",57.6,2023-02-25
2729,669,"Quiz 3",31.4,2023-02-19
2730,670,"Quiz 1",32.9,2023-03-27
2731,670,"Quiz 2",31.9,2023-03-18
2732,671,"Quiz 1",90.0,2023-04-08
2733,671,"Quiz 2",81.3,2023-05-02
2734,671,"Quiz 3",68.5,2023-06-02
2735,671,"Quiz 4",71.7,2023-06-09
2736,671,"Quiz 5",93.4,2023-04-14
2737,671,"Quiz 6",67.9,2023-05-21
2738,672,"Quiz 1",85.7,2023-06-22
2739,672,"Quiz 2",79.8,2023-05-05
2740,672,"Quiz 3",88.4,2023-05-19
2741,673,"Quiz 1",88.9,2023-09-07
2742,673,"Quiz 2",93.7,2023-09-28
2743,673,"Quiz 3",88.3,2023-09-03
2744,673,"Quiz 4",93.7,2023-09-26
2745,673,"Quiz 5",87.7,2023-09-15
2746,674,"Quiz 1",70.5,2023-11-02
2747,674,"Quiz 2",85.5,2023-10-10
2748,674,"Quiz 3",100.0,2023-11-12
2749,674,"Quiz 4",100.0,2023-09-26
2750,674,"Quiz 5",90.8,2023-09-24
2751,675,"Quiz 1",93.0,2023-11-30
2752,675,"Quiz 2",76.6,2023-12-10
2753,675,"Quiz 3",77.3,2023-11-10
2754,675,"Quiz 4",86.9,2023-11-20
2755,675,"Quiz 5",82.9,2023-10-26
2756,675,"Quiz 6",71.4,2023-12-09
2757,676,"Quiz 1",31.3,2022-06-27
2758,676,"Quiz 2",23.4,2022-08-03
2759,676,"Quiz 3",21.7,2022-07-06
2760,677,"Quiz 1",93.5,2022-08-16
2761,677,"Quiz 2",90.7,2022-08-01
2762,677,"Quiz 3",100.0,2022-08-14
2763,677,"Quiz 4",92.5,2022-08-09
2764,677,"Quiz 5",91.9,2022-08-01
2765,678,"Quiz 1",41.1,2022-07-02
2766,678,"Quiz 2",50.5,2022-07-03
2767,678,"Quiz 3",56.9,2022-08-01
2768,679,"Quiz 1",26.9,2023-11-11
2769,679,"Quiz 2",26.8,2024-01-04
2770,679,"Quiz 3",36.7,2023-11-15
2771,679,"Quiz 4",45.3,2023-12-21
2772,679,"Quiz 5",48.9,2023-11-23
2773,680,"Quiz 1",62.2,2024-02-07
2774,680,"Quiz 2",90.3,2024-02-07
2775,680,"Quiz 3",83.6,2024-02-08
2776,681,"Quiz 1",74.0,2022-09-15
2777,681,"Quiz 2",89.0,2022-10-08
2778,682,"Quiz 1",22.5,2022-09-12
2779,682,"Quiz 2",30.4,2022-08-29
2780,682,"Quiz 3",28.3,2022-09-19
2781,682,"Quiz 4",25.1,2022-09-07
2782,683,"Quiz 1",72.1,2022-09-28
2783,683,"Quiz 2",69.6,2022-10-09
2784,684,"Quiz 1",87.4,2022-06-13
2785,684,"Quiz 2",77.2,2022-07-21
2786,684,"Quiz 3",88.9,2022-06-30
2787,684,"Quiz 4",95.1,2022-06-06
2788,684,"Quiz 5",80.3,2022-06-14
2789,685,"Quiz 1",91.5,2023-06-04
2790,685,"Quiz 2",93.0,2023-06-13
2791,685,"Quiz 3",100.0,2023-06-16
2792,685,"Quiz 4",100.0,2023-05-25
2793,686,"Quiz 1",47.3,2023-06-10
2794,686,"Quiz 2",42.7,2023-06-19
2795,686,"Quiz 3",24.1,2023-06-20
2796,687,"Quiz 1",23.4,2023-07-07
2797,687,"Quiz 2",9.9,2023-08-14
2798,687,"Quiz 3",51.3,2023-07-20
2799,687,"Quiz 4",22.9,2023-07-15
2800,687,"Quiz 5",31.1,2023-07-14
2801,688,"Quiz 1",98.1,2023-05-10
2802,688,"Quiz 2",71.7,2023-04-28
2803,689,"Quiz 1",71.6,2022-11-11
2804,689,"Quiz 2",81.4,2022-12-15
2805,689,"Quiz 3",90.2,2022-12-18
2806,689,"Quiz 4",68.4,2022-11-14
2807,689,"Quiz 5",100.0,2022-12-29
2808,690,"Quiz 1",64.1,2022-10-08
2809,690,"Quiz 2",96.9,2022-10-20
2810,690,"Quiz 3",91.1,2022-11-16
2811,690,"Quiz 4",76.9,2022-11-14
2812,690,"Quiz 5",89.6,2022-11-14
2813,691,"Quiz 1",80.4,2023-03-17
2814,691,"Quiz 2",100.0,2023-02-17
2815,691,"Quiz 3",85.0,2023-02-24
2816,691,"Quiz 4",94.9,2023-03-08
2817,691,"Quiz 5",84.2,2023-03-22
2818,691,"Quiz 6",62.5,2023-03-02
2819,692,"Quiz 1",86.9,2023-02-05
2820,692,"Quiz 2",88.7,2023-01-19
2821,692,"Quiz 3",61.3,2023-02-05
2822,693,"Quiz 1",82.9,2023-01-20
2823,693,"Quiz 2",66.9,2023-01-02
2824,694,"Quiz 1",32.1,2023-02-04
2825,694,"Quiz 2",47.3,2022-12-21
2826,694,"Quiz 3",32.1,2022-12-23
2827,694,"Quiz 4",46.9,2023-02-12
2828,694,"Quiz 5",26.1,2023-02-24
2829,694,"Quiz 6",42.9,2023-01-25
2830,695,"Quiz 1",89.7,2022-08-20
2831,695,"Quiz 2",97.6,2022-09-10
2832,695,"Quiz 3",84.0,2022-08-14
2833,695,"Quiz 4",89.9,2022-07-16
2834,695,"Quiz 5",100.0,2022-08-08
2835,695,"Quiz 6",59.8,2022-08-08
2836,696,"Quiz 1",40.5,2022-09-16
2837,696,"Quiz 2",41.0,2022-09-28
2838,696,"Quiz 3",50.5,2022-09-17
2839,696,"Quiz 4",38.9,2022-09-02
2840,697,"Quiz 1",100.0,2024-02-20
2841,697,"Quiz 2",61.3,2024-03-05
2842,697,"Quiz 3",83.3,2024-02-11
2843,697,"Quiz 4",100.0,2024-02-18
2844,698,"Quiz 1",18.8,2024-01-30
2845,698,"Quiz 2",33.6,2024-02-11
2846,698,"Quiz 3",22.8,2024-02-18
2847,698,"Quiz 4",35.6,2024-01-18
2848,699,"Quiz 1",75.5,2023-06-24
2849,699,"Quiz 2",100.0,2023-06-02
2850,700,"Quiz 1",69.8,2023-06-06
2851,700,"Quiz 2",53.3,2023-06-14
2852,700,"Quiz 3",66.2,2023-06-05
2853,701,"Quiz 1",41.4,2023-05-30
2854,701,"Quiz 2",29.8,2023-05-25
2855,702,"Quiz 1",80.5,2023-08-28
2856,702,"Quiz 2",91.1,2023-08-14
2857,702,"Quiz 3",83.5,2023-08-29
2858,703,"Quiz 1",64.8,2023-08-07
2859,703,"Quiz 2",41.8,2023-08-03
2860,703,"Quiz 3",45.6,2023-08-27
2861,703,"Quiz 4",70.5,2023-07-28
2862,704,"Quiz 1",72.5,2023-09-06
2863,704,"Quiz 2",87.7,2023-08-07
2864,704,"Quiz 3",100.0,2023-07-09
2865,704,"Quiz 4",74.7,2023-09-12
2866,704,"Quiz 5",72.5,2023-08-13
2867,705,"Quiz 1",1.0,2023-09-17
2868,705,"Quiz 2",23.7,2023-09-21
2869,705,"Quiz 3",15.6,2023-11-06
2870,706,"Quiz 1",83.2,2023-11-28
2871,706,"Quiz 2",87.6,2023-12-13
2872,706,"Quiz 3",84.0,2023-11-20
2873,706,"Quiz 4",96.3,2024-01-19
2874,706,"Quiz 5",81.0,2023-12-19
2875,706,"Quiz 6",84.8,2024-01-18
2876,707,"Quiz 1",31.0,2023-07-14
2877,707,"Quiz 2",35.6,2023-07-23
2878,708,"Quiz 1",22.9,2023-06-19
2879,708,"Quiz 2",49.0,2023-06-15
2880,708,"Quiz 3",39.0,2023-06-26
2881,708,"Quiz 4",54.2,2023-05-21
2882,708,"Quiz 5",35.1,2023-06-14
2883,708,"Quiz 6",30.3,2023-07-12
2884,709,"Quiz 1",41.8,2023-05-25
2885,709,"Quiz 2",38.0,2023-05-11
2886,709,"Quiz 3",30.0,2023-05-23
2887,710,"Quiz 1",80.2,2022-02-25
2888,710,"Quiz 2",86.4,2022-03-11
2889,710,"Quiz 3",68.3,2022-03-03
2890,711,"Quiz 1",60.3,2022-04-26
2891,711,"Quiz 2",100.0,2022-03-28
2892,711,"Quiz 3",100.0,2022-03-29
2893,712,"Quiz 1",71.2,2022-03-11
2894,712,"Quiz 2",72.6,2022-02-22
2895,712,"Quiz 3",61.9,2022-02-18
2896,712,"Quiz 4",51.9,2022-02-20
2897,712,"Quiz 5",71.7,2022-03-07
2898,712,"Quiz 6",76.2,2022-03-12
2899,713,"Quiz 1",34.0,2022-06-23
2900,713,"Quiz 2",36.0,2022-04-27
2901,713,"Quiz 3",39.0,2022-05-31
2902,713,"Quiz 4",38.5,2022-05-04
2903,714,"Quiz 1",72.0,2022-05-26
2904,714,"Quiz 2",84.6,2022-05-05
2905,714,"Quiz 3",79.7,2022-06-10
2906,714,"Quiz 4",88.3,2022-05-24
2907,715,"Quiz 1",81.8,2022-05-18
2908,715,"Quiz 2",100.0,2022-05-02
2909,715,"Quiz 3",91.2,2022-04-08
2910,715,"Quiz 4",71.7,2022-06-01
2911,715,"Quiz 5",72.4,2022-05-02
2912,715,"Quiz 6",81.7,2022-04-25
2913,716,"Quiz 1",71.6,2022-07-27
2914,716,"Quiz 2",86.8,2022-07-30
2915,716,"Quiz 3",95.2,2022-09-19
2916,716,"Quiz 4",79.9,2022-09-12
2917,716,"Quiz 5",95.1,2022-09-12
2918,717,"Quiz 1",48.5,2022-09-13
2919,717,"Quiz 2",31.1,2022-08-01
2920,717,"Quiz 3",48.1,2022-09-05
2921,717,"Quiz 4",49.4,2022-07-30
2922,717,"Quiz 5",50.4,2022-07-31
2923,717,"Quiz 6",30.3,2022-07-22
2924,718,"Quiz 1",76.3,2022-08-09
2925,718,"Quiz 2",100.0,2022-08-01
2926,718,"Quiz 3",90.1,2022-07-03
2927,718,"Quiz 4",83.8,2022-08-10
2928,718,"Quiz 5",76.3,2022-07-29
2929,718,"Quiz 6",91.8,2022-07-20
2930,719,"Quiz 1",86.9,2022-07-26
2931,719,"Quiz 2",80.3,2022-06-30
2932,719,"Quiz 3",100.0,2022-07-31
2933,719,"Quiz 4",88.2,2022-08-10
2934,719,"Quiz 5",83.7,2022-08-29
2935,720,"Quiz 1",23.1,2023-04-06
2936,720,"Quiz 2",53.3,2023-04-06
2937,720,"Quiz 3",61.1,2023-04-09
2938,721,"Quiz 1",25.4,2023-03-23
2939,721,"Quiz 2",39.0,2023-04-11
2940,721,"Quiz 3",27.0,2023-04-01
2941,722,"Quiz 1",99.3,2023-05-13
2942,722,"Quiz 2",79.4,2023-05-24
2943,722,"Quiz 3",100.0,2023-06-04
2944,723,"Quiz 1",69.8,2023-02-28
2945,723,"Quiz 2",81.2,2023-02-27
2946,723,"Quiz 3",100.0,2023-03-16
2947,724,"Quiz 1",31.3,2023-10-18
2948,724,"Quiz 2",48.9,2023-10-06
2949,724,"Quiz 3",34.1,2023-11-15
2950,724,"Quiz 4",24.0,2023-11-09
